id	tekst
paevaleht19910505.2.37.1	<p>■ ■ ■ IJ i -» Kiik am-WF . novi ... | sporpi- isM* vÄtanen i Mk paqakv OB tõppe, M K.OR.VR-. aWi TRCE+aCR ' '* * 1 """"►POLIITIK SPORPI- . VAHE.NP “* •• TASA JALATS ter * ... KAIK 5 *5 SAJAUTI -* KEEfA. 4 ELEMENT plassi- -»väeSlapb , T + * AAEIP6R AAAOA- . O6A -» 'Ä viwlk NLTEN- ” -i clai NISIST ueJžÄhZ IN+NiMi 4, ■&gt; . ’ ä; MANNAS AUVALVt - """"► PAAVIP ■""""Täaäu- 7 F~ """"&gt; KUNST- ’ NIK t KOHT T TXZ VIRIAIAAAI arseeni 500. VÖIfALr OKSlip V PLRA6OO( * ...KAS* 1 1 T S Mä GLASUUIi i * a t iw .lEf Jhl SfWr lahe jj nimihn. ■+</p><p>16.35 Multifilm """"Pontu Pitsul kü- Multifilme 18.30 Maailmaturu võti lov, Anatolißclkin2l.ooTcatriüliö- 20,10 TAANI NÄDAL ETV-s. Vaheajal 19.45 Head ööd, mudilalas"""". 19.00Dokfilm """"Maakoht"""" (šotimaa) pilascd esinevad 21.15 """"Hiina viim- """"Gröönimaa tegelikkus"""" (Taani TV). sed! 20.50 Kollaaž 21 00 Vremia 16.45 BALTI TEATRIKEVAD 91. 19.55 Kollaaž 20.00 Head ööd, mu- .no keiser"""", 23/28 22.00 MTV uudi- 21.00 AKTUAALNE KAAMERA. 21.45 Tclcmängufilm """"Sõda"""" I 17.45 MOOTORITE MAAIL- dilascd! 20.15 MM sulgpallis (Taa- sed 22.15 """"Ohtlik ülesanne"""" 23.15 - 21.25 Reklaam. (Dovžcnko-nim stuudio 1990) MAST. nist) 21.00 Vremja 21.45 - 23.45 23.50 Pilalood 21.30 RAHVUSVAHELINE PA- 23.00 - 23.40 NSVL mcistrivõistlu18.15 NÄITLEJA AARE LAANE- AutoriTV 23.45 - 0.20 MM sulgpal- cn nMt?Tri rvtcinnKm NORAAM. sed meeste korvpallis. Finaal METS. lis (Taanist) SOOME TELEVISIOON 111 21.45 TAANI NÄDAL ETV-s. Fil19.00 EESTLASED KANADAS. 17.15 """"Kilpkonnad tulevad"""" 17.45 miõhtu. Dokumentaalfilmid """"Mad- LENINGRADI XI. NHL j älÜloki 1845 Filmitutvuntu. scn i hotell"""" ja """"Soovitud laps"""" (Taa- TELEVISIOON 19.30 LASTEEKRAAN. Nõiakivi. lELEVISIUON 18.50 Mängufilm """"Reedetud"""" (USA niT v). 20.10 Telejaam """"Fakt"""" 20.30 Suur 20.05 V SETU LEELOPÄEV. Me- 20.10 Telejaam """"Fakt"""" 20.30 Suur 1954, rež Gottfried Reinhardt, osa- 23.25 - 23.35 AK uudised. festival 20.45 Sport, sport, sport remäe laste folklooriansamblid. festival 20.45 Sport, sport, sport des Clark Cable, Victor Mature, 21.00 Vremja 21.45 600 sekundit 20.30 SOOVILAUL. 21.00 Vremja 21.45 600 sekundit Lana Tumer. Vastupanuliikumine KESKTELEVISIOON I 22.00 Viies ratas 0.15 • 0.55 Muusi21.00 AKTUAALNE KAAMERA. 22.00 Mängufilm """"Lennud unes ja Hollandis II maailmasõja ajal) 20.45 6.30 Hommik 9.00 Kontakt 9.20 Te- kafilm """"Seal metsa taga on kuristik"""" 21.15 TAANI NÄDAL EESTI TE- ilmsi"""" 23.30 Muusikafilm """"Tere, Viktoriin 21.30 """"Roscannc"""" 22.00 - lemängufilm""""Advokaat"""",l(Lenfilm LEVISIOONIS. Avasaade. Olga. Hallo, Olga"""" 0.30 - 2.00 """"Üle- 23.00 Davis Cup tennises 1990) 10.30 Kontsert 11.30 Jalgpal- SOOME TELEVISIOON I 21.30 Dokumentaalfilm""""SKANDl- tadapiir"""",ll liülevaade 12.00 Uudised 12.15 16.15 Testsaade 16.25 Stuudios on NAAVIATULED"""" (TaaniTV). cnnivii? tvi WKrnnv r ESmaSpaCVal, Dokfilm """"Ava laegas"""" 12.40 Palju kirjanik Lars Ardelius (Rootsi TV) 22.00 SPORT.SPORT.SPORT. SÜÜME litur-viaiuuni i mail hääli ' Uks maailm 13.10 - 13.25 16-55 Maikuu kalendripilt 17.00 22.30-23.45 REKLAAMIKLUBI. 13.30 Teisipäevatund (kordus) O. Illdll Leierkastimängijad (Prantsusmaa) Uudised 17.05 """"Operatsioon """"Mo14.30 Dokfilm Indiast, 1/4 15.25 EESTI TELEVISIOON 15.00 Uudised 15.15 Telemängu- zarl"""""""" 17.30 Ustele 18.00 Uudised KESKTELEVISIOON I 15.50 """"Wilhelm Teil"""" 16 15 9SafltekavMcade . film """"Olmesi tagasitulek"""" (Ka/ah- (rk) 18.15 Muusikal """"Tere, kooli"""" 6.30 Hommik 9.00 Ärikullcr 9.20 Kolledž .16.40 Ilmateade 16.45 """"Kiviaid"""" (Eesti Telefilm 1984) 16.20 Esineb orkester (Soome) 19.00 Tarbija on kuningas Spordiloto loosimine9.3s Telcmän- Richard Lindneri maal New Yorgi jcjgg) Prantsusmaalt 17.15 Laste tund 19.30 Juha Vainio laule. Kontsert gufilm """"Kütt"""", Ija II 12.00 - 12.15 Moodsa Kunsti Muuseumis 16.55 35 LASTEEKRAAN. Multifil- 18.15 Liiklusprobleeme 18.30 Mer- """"Finlandia"""" kultuurikeskuses 20.30 Uudised 15.00 Uudised 15.15 Tele- terviseks! 17.50 Uudised """"Kilpkonnad"""", """"Elas kord peni"""" diaan 18.45 Turumajandus Jaapanis, Uudised 20.55 A-stuudio 21.15 mängufilm """"Kohtumiste aeg"""" 17.55 Sport (rk) 18.00 Uudised (rk) . """" Elcvand : DoCß • ki ■„ I 19.30 Kontakt 19.45 """"Advokaat"""", Mängufilm """"Juhmike"""" (USA 1979, Pühapäeval (Sverdlovski stuudio 1986) 16.20 18.10 Ilmateade 18.15 Pühapäevar- """"Morni mehe monoloogid"""" B 21.00 Vremja 21.45 B. Vassiljevi rež Carl Reiner, osades Stevo Marc mAjl ’ Harrastusmaailm 16.35 Ema, isa ja portaaž 18.40 Hannu Karpo küsimt- (EestiTclefilm 1984). """"Sõda algas homme"""". Näidendfilm tin, Bernadette Peters. Komöödia J, ITlali mina 17.05 Multifilm """"Mu lävel is- si 19.10 Doktor Pats 19.35 Võit- 10,30 KTV saated. Moskva V. Majakovski nim. Aka- neegemoorukist, kes leiab,et tegeli-, EESTI TELEVISIOON tus muinasjutt"""" 17.15 Jakuutiakuns- lus ellujäämise eest"""", 8/12 20.30 120() .. VBrviliscd ’ kivid """" (Vkutski keemilise Teatri etendusest 0.40 - kult on ta valge ja siirdub suurlinna 900 HOMMIKU TV timeistritc kontsert 18.15 Ärikullcr Uudised 20.45 A-stuudio reportaaž ry iogoy 1.00 Uudised õnne otsima) 23.05-23.10 Uudised Äastbekraln. t„. kesktel visioon n soome teletoioonii hAmmibncti risonmuusikal9.soTclemängufilm 1989, rež Reiner Carow, osades 00 Mänoufilm """"Sõnakuulmatuse 7,00 Asjaliku inimese hommik 8.00 Rootsikeelsed saated: 17.30 """"Viker10 WHOMMTKU TV iätkub """"Advokaat"""", I (Lcnfilm 1990) 21.00 Matlhias Freihof, Dagmar Manzcl. ® Hommikuvõimlemine 8.15 Popu- kaar"""" 18.00 Lastele 18.30 Uudised il™prantsusek/el-minu ;'S X ÄH SOOME TELEVISIOON II 17.13 TdeMo SÄSJ3 SASSUUNI DAVITHI JUURDE 15.10"""" Elu võidab"""", 16/22 16.00 Pü- JA VALLA ‘ Adam Smithi rahamaailm 12.10 magasin 21.30 """"Maffia mõistib ko987 - ’ -it v • KESKTELEVISIOONII hapäeviti (rk) 17.00 Hipodroomil KAJAST. """"Turbinidepäevad"""",ll 13.25""""0nai- hut"""" 21.55 Uudised 22.00 MTV ™ 4 i s oa J? Ciraanl Saar (Turkmecni 8.00 Hommikuvõimlemine 8.15 Po- 17.30 Tundras. Soome TV töörühm J.S 3 AKuudiMd. les tola"""". Leningradi Riikliku Nuku- uudised 22.20-23.50 """"Maffia mõisTRtETRATnp pnn pulaartcaduslik film """"Toronto imed"""" eskimote j atšuktšidc juures 1990. a. teatrietendus 14.10-14.40 Dokfilm tab kohut"""" Qätkub) 12.55 TELETEATER. Fr. Dürren- g 359 35 Muusika VIII kl 905 suvel 18.00 Dokfilm """"Liivlaste lood"""" VÕISTLUSED KORVPALLIS. /""""Hoidke tädi Šurat"""" 17 00 K Hm«a ÄSS* - * Mi 3™ 140 Ki.: &lt;BTF. VLB TV 2) 18.30 Uudised ****** Aktide “ ‘ is. “ ppo “o"""" S O OME TELEVISIOON IH m 2? P oÜm??i S itp PAAMA jandus VI kl 11.05 Adam Smithi ru- 18.40 Dokfilm """"Hiina müür"""", 1/4 k^ cr ‘ÄSaäN Naha 17.30 Saade oli eetris... Dok- 6-28-8.37 Tere hommikust, Soome! 15-45 RAAMATUTE RAAMA- hamaailm 12.10 """"Turbinide päe- (BBC, sõjavägi Hiinas) 19.30 Mik- 19 ' 30 LAS TEEKRAAN. Näite """"Kaugel piiridest"""" (Saksamaa) 17.30 NO TV 18.30 Suurviktoriin L 1 s Vahijk a c I 13.25 - 14.25 Planeet 17.00 ko Alatalo 40 20.20 Kolin fotograa- ™ng. MAIMESS I 18 ’ 55 NSVL meistrivõistlused jalg- 19 .00 Uudised 19.10 """"Ometi üksi"""" 16.15 KÕHUKAS. . Dokfilm """"Maja lastelastele"""" 17.50 fi: Jaakko Rönkkö, Al-der Mihhat- 20.00 TALLINNA MAIMESS, I. pa n| g: Moskva """"Spartak"""" - """"Dnepr"""" 19.40 """"Vang"""", 8/17 20.30 - 21.20</p>
paevaleht19910507.2.1	<p>Päevaleht</p><p>”Päewaleht” ilmus 1905—1940. ” Päevaleht” ilmub 1. veebruarist 1990 Teisipäev, 7. mai 1991 Nr, 105(381) Hind 27 kop.</p>
paevaleht19910507.2.2	<p>Splitis tapeti Jugoslaavia armee sõdur</p><p>Horvaatias Spliti linnas tapeti Belgradi Raadio teatel eile Jugoslaavia födcraalarmcc sõdur. Intsident leidis aset meeleavalduse ajal, kui umbes 30 000 inimest avaldas pahameelt födcraalarmcc saatmise vastu Horvaatiasse. Meeleavaldajad blokeerisid Splitis mitu sõjaväeobjekti. Splitis toimunu tõttu viidi kogu Jugoslaavia födcraalarmcc kõrgendatud lahinguvalmidussc. Sõdureile on antud käsk kasutada relvi juhul, kui neid rünnatakse. Eile õhtul kodunes järjekordsele kriisiistungilc Jugoslaavia parlament riigi kollektiivne juhtorgan.</p>
paevaleht19910507.2.3	<p>Jugoslaaviasse Euroopa rahukaitsejõud?</p><p>Austria välisminister Alois Moek tegi ettepaneku saata Jugoslaavia kriisipiirkonda Euroopa rahukaitsejõud. Nädalavahetusel Austria TV-s esinedes ütles Moek, et üleskutsete aeg on möödas ja nüüd on vaja kiireid meetmeid, et ära hoida kodusõja puhkemist Jugoslaavias. Moeki sõnul on tegemisi ettepanekuga Jugoslaaviale, mitte aga sekkumisega viimase siseasjadesse.</p>
paevaleht19910507.2.4	<p>George Bush lasti haiglast välja</p><p>USA president George Bush pöördus tagasi Valgesse Majja ning asus täitma oma ametikohuseid. Bush veetis südame arütmia tõttu haiglas poolteist ööpäeva. Arstide otsuse kohaselt ci vaja president südame normaalse rütmi taasiamiscks clcktriteraapiat. Tavaravi ometi jätkatakse. Südame rütmihäired lekkisid presidendil laupäeval jooksurajal.</p>
paevaleht19910507.2.5	<p>Mihhail Gorbatšov nõus otseste presidendivalimistega</p><p>N. Liidu president Mihhail Gorbatšov on nõus otseste presidendivalimiste korraldamisega N. Liidus. Sellest teatas nädalavahetuse TV-intervjuus Vene NFSV Ülemnõukogu esimees Boriss Jeltsin. Jeltsini järgi soostunud Gorbatšov presidendivalimistega tugeva surve tagajärjel Föderatsiooninõukogus. Otsesed presidendivalimised korraldataks N. Liidus pool aastat pärast liidulepingu allakirjutamist.</p>
paevaleht19910507.2.6	<p>François Mitterrand kohtus Moskvas Mihhail Gorbatšoviga</p><p>Moskvas visiidil viibiv Prantsusmaa president Frangois Mitterrand kohtus eile õhtul N. Liidu presidendi Mihhail Gorbatšoviga. Läbirääkimistel keskenduti olukorrale N. Liidus, Lääne majandusabile, sõjajärgsele olukorrale Lähis-Idas, rclvastuskontrolli küsimustele. Kohtumise eel lubas Mitterrand tõstatada ka küsimuse Euroopas asuvale tavarelvade ja relvajõudude piiramise kokkuleppe tõlgendamisel kerkinud erimeelsustest.</p>
paevaleht19910507.2.7	<p>James Baker taas Lähis-Itta</p><p>USA välisminister .James Baker teatas eile, et ta teeb sel nädalal veel ühe visiidi Lähis-kla riikidesse. Visiidi eesmärgiks on toetuse leidmine rahvusvahelise Lähis-Ida rahukonverentsi korraldamise ideele. Seekordne ringsõit on Ühendriikide välisministri neljas visiit Lähis-Itta pärast Lahesõja lõppu. Bakeri sõnul kavatsevad Ühendriigid diplomaatilisi jõupingutusi jätkata nii kaua, kuni Lähis-Ida rahukonverents teoks saab. James Baker avaldas lootust, et ta kohtub oma visiidi käigus ka N. Liidu välisministri Aleksandr Be.ssmertnõhhiga, kes alustab ringsõitu Lähis-Idas homme.</p>
paevaleht19910507.2.8	<p>USA kaitseminister ringsõidul Pärsia lahe maades</p><p>USA kaitseminister Richard Cheney alustas eile 4-päevast ringsõitu Pärsia lahe riikides. Ringsõidu käigus arutab Ühendriikide kaitseminister Saudi Araabia, Kuveidi, Bahreini, Araabia Ühendemiraatide, Omaani ja Katari juhtidega Lähis-Ida tulevase julgeolekusüsteemi loomisega seotud küsimusi.</p>
paevaleht19910507.2.9	<p>Bangladeshis uus tsüklon</p><p>Bangladeshi on tabanud veel üks tsüklon. Selle tagajärjel on raskendatud abi osutamine läinudnädalase orkaani läbi kannatanutele. Ülemaailnc Tervishoiuorganisatsioon (WHO) pöördus maailma riikide poole üleskutsega saata Bangladeshi kiiresti ravimeid. WHO andmetel on ravivajajaid vähemalt 650 000. Järjest kasvab Bangladeshi orkaaniohvrite nimekiri. Mitteametlikel andctel hukkus läinudnädalase tsükloni tagajärjel kuni 200 000 inimest. Bangladeshi ajakirjanduses ilmunud andctel on umbes 60% ohvritest lapsed. Infoagentuuride teadetel on Bangladeshis registreeritud esimesed koolcraepidccmia juhud.</p>
paevaleht19910507.2.10	<p>Mauno Koivisto kohtub täna George Bushiga</p><p>Eile alustas visiitiUS A—s Soome presidentMaunoKoivisto. Täna kohtub la Valges Majas Ühendriikide presidendi George Bushiga, kelle kutsel visiit teoks saab. Kohtumisel arutatakse olukorda LähisIdas, samuti tahab Ühendriikide president oma Soome kolleegilt kuulda viimase arvamust N. Liidus toimuvate protsesside kohta.</p>
paevaleht19910507.2.11	<p>USA nõuab Iraagilt 50% naftatulude loovutamist</p><p>USA arvates peab Iraak poole oma tulevastest naftatuludcsl loovutama sõjakahjude katteks. Uudistcagcntuurilc/?euzer antud intervjuus teatas kõrgetasemeline Ühendriikide esindaja, et Iraagil kuluks sel juhul Kuveidi nõutud summa äramaksmiseks kuus aastat. Kui Iraak loovutaks sõjakuludc katteks 10% oma naftatuludcst, läheks nõutud summa maksmiseks 30 aastat. Mitmed teised lääneriigid, sealhulgas Suurbritannia nõuavad Iraagill2s—3o% naftatuludc loovutamist.</p>
paevaleht19910507.2.12	<p>Kooleraepideemia kurdi põgenikelaagrites Türgis</p><p>Liitlasvägede esindaja kinnitas teateid Türgis asuvates kurdi põgenikelaagrites puhkenud koolcracpidcemiast. Türgi võimud on teated koolerasse haigestumistest tagasi lükanud. Põgenikelaagrites töötavad arstid kinnitavad, et olukord on ometi nende kontrolli all. Ühes laagris on karantiini pandud 130 koolera käes vaevleval kurdi. Üldse viibib Türgis asuvais põgenikelaagreis umbes 500 000 Iraagist põgenenud kurdi.</p>
paevaleht19910507.2.13	<p>Ter-Petrosjan: N. Liit on kuulutanud Armeeniale sõja</p><p>Kümneid inimesi hukkus eile Voskepari külas Armeenias Aserbaidžaani piiri lähistel, mida ründasid N. armee üksused Aserbaidžaani OMON-i toetusel, teatas Armeenia ülemnõukogu esimees Levon Ter-Petros jan. Ter-Petrosjani sõnul on küla täielikult hävitatud. Armeenia ülemnõukogu esimehe ajakirjanikele tehtud avalduses on öeldud, et ”N. Liit on faktiliselt kuulutanud Armeeniale sõja”. Armeenia—Ascrbaidžaani piiril toimuval nimetas Ter-Petrosjan """"riikliku terrorismi aktideks’'. N. Liidu siseministeeriumi hinnanguil on kokkupõrked armeenlaste ja aserite vahel võtnud kodusõja ulatuse. Agentuur Baltic News Service teatas, ctcilc hõivasid N. armee dessantväelased Armeenia aatomielektrijaama territooriumi.</p>
paevaleht19910507.2.14	<p>Tallinna Rotary klubi liitus Rotary Internationaliga</p><p>Läinud pühapäeval võeti Tallinna Rotary klubi vastu 173 riiki, 25 600 klubi ja enam kui miljonit inimest ühendava Rotary Intcrnationali liikmeskonda. Restoranis """"Astoria"""" toimunud hartapeol viibisid RI president brasiillane Paulo V.C. Costa ja RI 142. piirkonna kuberner soomlane Jorma Lampdn. Üldse oli väliskülalisi sadakond, tervitusi toodi Euroopast ja Aasiast, Ameerikast ja Austraaliast. Hartapeo eel kohtusid härrad Costa ja Lampen ning Tallinna R-klubi president Raivo Hellerma Kadrioru lossis Eesti Vabariigi presidendi Arnold Rüütliga. Rotary liikumine algas 1905. aastal, mil Ameerika jurist Paul Harrise eestvõttel loodi Chicagos esimene klubi. Liikumine levis algul USA-s, jõudis peagi ka Kanadasse, ning mõne aastaga oli hr. Harrise R-klubi kutsunud esile Rotary Internalionali tekke. Rolaryga ühined järgnevate aastakümnele jooksul kõigil kontinentidel, liikumine jõudis Eestissegi, kuid siinmail katkestas selle kauaks N. Liidu okupatsioon. R-klubid ühendavad mehi, viimasel ajal ka naisi, kes on erinevatel elualadel jõudnud teatava mõjujõuni. Lõunatades kord nä-</p><p>dalas koos, viibides ühistel väljasõitudel jne. vahetatakse isekeskis informatsiooni, edastatakse aktuaalset erinevatelt töömaadelt, vaadatakse läbi ideid ja püütakse neile ühiselt rakendust leida. Ajal, mil maailm läheb spetsialiseerumise teed, mil spetsialist tunneb põhjalikult vaid oma eriala, on infovahetusel ja ühistööl suur tähtsus. Läbi Rotary liikumises kogunenud teadmiste ja võimaluste püüavad R-klubide liikmed humaniseerida kogu maailma. Seda eeskätt oma kutsetööga, kuid ka heategevusega. Rotary on käivitanud rea globaalprogrammc, tähtis le-</p><p>gevussuund on näiteks piirkondade nn. noorsoovahetus hariduse saamisel ahistatakse kaugetegi piirkondade R-klubide liikmeid, Rotary valikul teisigi isikuid. Iga RI rinnamärgi kandja on alati oodatud külaline mistahes R-klubis üle maailma. Tänasele 28-liikmcliselc Tallinna Rotary klubile pandi alus 1984. aastal, kui grupp noori juriste, teadlasi, arste, ajakirjanikke ja teiste elukutsete esindajaid ühines Eesli Looduskaitse Seltsi egiidi all Keskkonnakaitse Klubiks. Mõned aastad hiljem lekkisid esimesed kontaktid R-liiku-misega ning siis võidi tõdeda, et</p><p>tegcv.usc põhimõtted on sarnased. Kontaktid süvenesid, R-klu-bi sündis, ning alates pühapäevast ollakse Rotary Internationali täieõiguslik liikmcsklubi. Juba on Rotary põhimõtteid järgivad klubid loodud ka Tartus, Kuressaares ja Kohtla-Jär-vcl, loomisel on Paide klubi. Nagu mitmed põhjamaade klubid on aidanud sünnil Tallinna R-klubi, nii on nüüd siinsele auasjaks aidata teisi Eesti R-klu-bisid ühinemisel rahvusvahelise organisatsiooniga.</p><p>Gunnar Press</p><p>Mõne minuti eest on Tallinna Rotary klubi võetud vastu Rotary Internationali, nüüd kõneleb hartapeo külalistele klubi president RAIVO HELLERMA. Tema taga seisavad RI 142. piirkonna kuberner JORMA LAMPÉN (vasakult), RI president PAULO V. C. COSTA ja 142. piirkonna kuberneri eriesindaja Tallinna R-klubi loomisel MIKA MANNIO. On sümboolne, et Tallinna R-klubi loomisel enam kui pool sajandit tagasi oli piirkonna kuberneri eriesindajaks hr. Mika Mannio isa.</p><p>PEETER ORMI foto</p>
paevaleht19910507.2.15	<p>Aprilli keskmine töötasu oli Eestis 625 rubla!</p><p>Sellise summa ütles välja Eesti Vabariigi rahandusministri esimene asetäitja Enn Roose eilsel Eesti Vabariigi Ülemnõukogu 39. istungjärgu esimesel istungil üksikisiku tulu maksuvaba määra muutmise arutamisel. Muudatuste tegemist üksikisiku tulumaksu seaduses arutati eile alanud istungjärgul kiireloomulise küsimusena, mis lülitati päevakorda 61 poolthäälega (vastu neli saadikut, niisama palju jäi erapooletuks). Eesti Vabariigi vastava seaduse eelnõu ja selle rakendamise otsuse projekt esitati valitsuse poolt ülemnõukogu saadikuile juba eelmisel istungjärgul, kuid siis jättis valitsus selle päevakorda esitamata, kuigi sellest mitmel korral juttu tehti. Otsuse projekt näeb ette kehtestada 1991. aastaks üksikisiku tulu maksuvabaks miinimumiks 200 rubla, sealhulgas 1. jaanuarist kuni 30. aprillini sada rubla ja 1. maist kuni 31. detsembrini kakssada rubla kuus. Eile olid eelnõud esimest korda lugemisel. Ettekande tegi rahandusministri esimene asetäitja Enn Roose. Muudatuste tegemise üksikisiku tulumaksu seaduses on tinginud järjest süvenev hüperinflatsioon. Kui mul-</p><p>lu oktoobris oli vabariigi töötajate keskmine palk 298 rubla, siis aprillis ulatus pankadest väljamakstud summade järgi keskmiseks palgaks 625 rubla! Mullusügisese arvestuse järgi pidi kohalikesse eelarvetesse laekuma üksikisiku tulumaksust 363 miljonitrubla, 1. maiks oli see summa juba ligi 206 miljonit rubla ja aasta lõpuks võib see ulatuda (praegust taset arvestades) 617 miljoni rublani. Ettekandjale esitasid küsimusi Ülo Uluots, Andrus Ristkok, Toomas Kõrkja Ants Paju, viimatinimetatu küsimus võttis otsekui kokku ka teiste pärimised. Nimelt, kas ei mängi valitsus niisuguse otsuse vastuvõtmise taotlemisega head onu kohalike omavalitsuste rahakoti arvel. Andrus Ristkok pidas vajalikuks ka kõnetoolis käia. Ta nentis, et ilmneb suur oht, mis kipub ka korduma: tegutsetakse kiirelt ja järele mõtlemata, opereeritakse üldiste ja keskmiste arvudega, laskumata all tasandile. Ta tõi näiteid Kohila ja Rapla vallast, kus maksuvaba tulu määra suurendamine kahesaja rublani looks kaasa poole väiksema summa laekumise kohalikku eelarvesse. Ta soovitas mitte teha populistlikku otsust ning hoopis välja selgitada, millised oleksid võimalikud tagajärjed valdade tasandil. Kalju Koha tegi ettepaneku lõpetada selle päevakorraküsimuse esimene lugemine ning</p><p>suunata eelnõud ülemnõukogu eelarve- ja majanduskomisjoni, et analüüsida olukorda valdade eelarve tasandil. Ülemnõukogu otsustaski üksikisiku tulumaksu seaduse muudatuste tegemise eelnõu esimese lugemise lõpetada. EV ÜN 39. istungjärgu päevakorda kinnitati eile õhtupoolikul viis küsimust, lisaks kaks kiireloomulist. Esimesele lugemisele peaks tulema Eesti Vabariigi seaduse eelnõu rahvastikuregistri asutamise kohta ja maaseaduse eelnõu ning omandireformi aluste seaduse normatiivne kontseptsioon. Teisele lugemisele peaks jõudma ka seaduse eelnõu muudatuste tegemise kohta Eesli Vabariigi pangaseaduses. Teise kiireloomulise küsimusena arutati eilsel istungil veel ülemnõukogu otsust ülemnõukogu reglemendi muutmise ja täiendamise kohta. Ettekande tegi komisjoni esimees Jaak Allik, kellel tuli vastata paljudele küsimustele. ÜN võllis reglemendi muudatused vastu. Täna istungjärk jätkub.</p><p>Tõnu Vare</p>
paevaleht19910507.2.16	<p>Tallinnas peetakse teist maimessi</p><p>Eile avati Tallinnas Eesti Näituste sinises paviljonis Tallinna maimess. Selle korraldajaiks on Eesti Kooperatiivide Liit ja ETKVL. Messi avamisel toonitas pealinna volikogu esimees Andres Kork, et Tallinn oli ennevanasti tuntud kaubalinn ja tärkav eraettevõtlus soosib selle maine taastamist. Mess toimub teist aastat järjest. Mullu korraldas selle kooperatiivide liit, seekord ühendati jõud tarbijate kooperatsiooniga. Traditsioonidest on veel vara rääkida, aga korraldajate sooviks on kujundada maimessist kaubabörs. Teisisõnu: see oleks alaliselt tegutsev laat. Seekordsed laadalised on Taanist, Rootsist, Soomest, LõunaKorcast, Itaaliast, Poolast, Saksamaalt ja mitmest paigast N. Liidus. Siiski olevat idanaabrite juurest messil osalejaid suhteli-</p><p>selt vähe. Maakuulajaid on rohkem. Eesti Kooperatiivide Liidu vastutav sekretär Andri Laiverik arvas, et küllap on põhjused poliitilistki laadi. Eestit peetakse riigiks, kes nagunii varsti """"süsteemist"""" väljub, sestap on suhtumine ettevaatlik. Messi avas majandusminister Jaak Leimann ja pressikonvercntsilgi oli suurem osa küsimusi talle suunatud. Minister toonitas, et messil käies näeb Eesti uusettevõtluse ajalugugi. Nii on siin esindatud kooperatiivid """"Ester"""" ja """"Iris"""", kes olid esimeste alustajale hulgas. Ta rõhutas, et kõigi seniste ettevõtjate tegevus kinnitab, et äri läheb käima ka ilma eriliste soodustusteta. Valitsus kavatseb soodustusi jagada vaid teatud piirkondade ettevõtlusele, sinna, kus majandustingimused viletsamad. Jaak Leimanni sõnutsi on meil ette-</p><p>võtlikke inimesi, kes ka praegustes tingimustes on saanud ja saavad midagi ära teha.</p><p>Reet Rihvk</p><p>Tallinna maimess kestab kolmapäeva õhtuni. Kohal on seitsme välisriigi ja N. Liidu tootjad. Iga päev on Pirital Eesti Näituste sinises paviljonis ka kolm moedemonstratsiooni, kus näeb karusnahatoodete ilu.</p><p>TIIT VEERMÄE foto (ETA)</p>
paevaleht19910507.2.17	<p>Eesti ja Läti delegatsioonid sõitsid USA-sse</p><p>Eesti peaminister Edgar Savisaar, ülemnõukogu asespiiker Marju Lauristin ning majandusministri asetäitja Erik Terk lendasid pühapäeval Stockholmi kaudu Ameerika Ühendriikidesse. Läbi Tallinna sõitis USA-sse ka Läti peaminister Ivars Godmanis. Leedu Ülemnõukogu esimees Vytautas Landsbergis lendas Ameerikasse eile. Nagu ütles enne äralendu BNS-le Marju Lauristin , kohtuvad Savisaar, Godmanis ja Landsbergis kolmapäeval Valges Maias president George Bushiga. Täna saavad Balti riikide juhid kokku USA Kongressi Helsingi komitee liikmetega, kellega muuhulgas arutatakse rahvusvahelise Balti konverentsi kokkukutsumise võimalusi. Marju Lauristin ja Eesti delegatsioon võtavad 10.-13. mail osa Vermonti osariigis toimuvast konverentsist, millel arutatakse Baltimaade ja Venemaa ning N. Liidu suhete võimalikku tulevikku. M. Lauristinil on ees ka kohtumine tuntud USA politoloogi Zbigniev Brzczinskyga. BALTIC NEWS SERVICE</p>
paevaleht19910507.2.18	<p>Edgar Savisaar ja Marju Lauristin kohtusid Rootsi välisministriga</p><p>Läbisõidul Ameerika Ühendriikidesse tegi Eesli Vabariigi delegatsioon vahepeatuse Stockholmis. Eile hommikupoolikul kohtusid Eesti Vabariigi valitsuse esimees Edgar Savisaar ja ülemnõukogu asejuhataja Marju Lauristin Rootsi Kuningriigi välisministri Sten Anderssoni, kabinetisekreläri Pierre Sehori ja ministeeriumi teiste juhti vale ametnikega. Kohtumisel osales Läti Vabariigi peaminister IvarsGodmanis. Kohtumisel arutati Balti riikide ja N. Liidu vahelisi suhteid, Eesti ja Rootsi kahepoolsete suhete arenguperspektiive ja rahvusvahelise Balti konverentsi kokkukutsumise võimalusi.</p><p>Aadu Must</p><p>(Eesti Infokeskus Stockholmis ETA)</p>
